Age,IsAdult,Job,Qualification,MaritalStatus,Gender,BankBalance,Salary
31,1,PrivateJob,Bachelor,UnMarried,Female,231569,<=50K
23,1,PrivateJob,School,UnMarried,Male,353010,<=50K
47,1,PrivateJob,Masters,Married,Male,102628,>50K
66,1,PrivateJob,Bachelor,Married,Male,262285,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,160300,<=50K
52,1,PrivateJob,Bachelor,Married,Male,156953,>50K
53,1,SelfEmployed,School,Widowed,Female,136823,<=50K
48,1,SelfEmployed,Bachelor,Married,Male,160724,<=50K
37,1,SelfEmployed,Bachelor,Divorced,Male,86459,<=50K
17,0,PrivateJob,School,UnMarried,Female,238628,<=50K
50,1,PrivateJob,Bachelor,Married,Male,339954,>50K
28,1,SelfEmployed,Bachelor,UnMarried,Female,222005,<=50K
17,0,GovtJob,School,UnMarried,Female,99893,<=50K
39,1,PrivateJob,Bachelor,Divorced,Male,214117,<=50K
28,1,GovtJob,Bachelor,UnMarried,Female,298661,<=50K
38,1,PrivateJob,Bachelor,Divorced,Male,179488,<=50K
53,1,PrivateJob,Bachelor,Married,Male,48343,>50K
28,1,GovtJob,Bachelor,Divorced,Male,100270,<=50K
42,1,PrivateJob,Bachelor,Married,Male,227065,>50K
40,1,PrivateJob,School,UnMarried,Male,126701,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Male,209131,<=50K
32,1,GovtJob,Bachelor,Married,Male,400132,>50K
23,1,GovtJob,Bachelor,UnMarried,Male,278155,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,139012,<=50K
41,1,PrivateJob,Bachelor,Married,Male,178431,<=50K
42,1,PrivateJob,Bachelor,Married,Male,511068,>50K
18,0,PrivateJob,School,UnMarried,Male,199039,<=50K
29,1,GovtJob,Bachelor,Married,Male,190525,>50K
36,1,PrivateJob,Bachelor,Married,Male,115700,<=50K
34,1,PrivateJob,School,Married,Male,167832,<=50K
34,1,PrivateJob,Bachelor,Divorced,Male,218164,<=50K
48,1,GovtJob,Bachelor,Married,Male,171926,>50K
36,1,SelfEmployed,Bachelor,Married,Male,242080,>50K
67,1,GovtJob,Bachelor,Widowed,Male,223257,<=50K
53,1,PrivateJob,Bachelor,Married,Male,386773,>50K
53,1,SelfEmployed,Bachelor,Married,Male,105478,>50K
45,1,PrivateJob,Doctorate,Divorced,Male,140644,>50K
22,1,PrivateJob,School,Divorced,Female,205970,<=50K
25,1,PrivateJob,Bachelor,Married,Male,216583,<=50K
61,1,PrivateJob,Bachelor,Divorced,Female,162432,<=50K
31,1,GovtJob,Bachelor,UnMarried,Female,83671,<=50K
47,1,SelfEmployed,Bachelor,Married,Male,205100,<=50K
31,1,PrivateJob,School,Married,Male,195750,<=50K
17,0,PrivateJob,School,UnMarried,Female,220562,<=50K
38,1,SelfEmployed,Bachelor,Married,Male,312232,>50K
23,1,PrivateJob,Bachelor,Married,Male,386337,<=50K
42,1,PrivateJob,Bachelor,Widowed,Female,86185,<=50K
78,1,PrivateJob,School,Married,Male,105586,<=50K
54,1,PrivateJob,Bachelor,Married,Male,103345,>50K
26,1,GovtJob,Bachelor,UnMarried,Female,150553,<=50K
30,1,PrivateJob,Bachelor,Married,Male,26009,>50K
46,1,PrivateJob,Bachelor,Married,Male,149388,>50K
26,1,PrivateJob,Bachelor,UnMarried,Female,151626,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,169583,<=50K
66,1,GovtJob,Doctorate,Married,Male,174486,>50K
23,1,PrivateJob,Bachelor,UnMarried,Male,160951,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,213383,<=50K
32,1,SelfEmployed,Bachelor,Married,Male,103078,<=50K
25,1,GovtJob,Bachelor,Married,Male,109526,<=50K
51,1,PrivateJob,School,Married,Male,142835,<=50K
24,1,GovtJob,Bachelor,UnMarried,Male,43475,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,190916,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,175987,<=50K
29,1,GovtJob,School,Divorced,Female,214385,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Male,192652,<=50K
41,1,GovtJob,Bachelor,UnMarried,Male,207685,>50K
19,1,PrivateJob,Bachelor,UnMarried,Female,143857,<=50K
39,1,PrivateJob,Bachelor,Married,Male,163392,<=50K
51,1,PrivateJob,Bachelor,Married,Male,310774,>50K
29,1,SelfEmployed,Bachelor,Divorced,Female,427965,<=50K
27,1,PrivateJob,School,Married,Male,279608,<=50K
33,1,PrivateJob,Bachelor,Married,Male,312881,>50K
19,1,PrivateJob,Bachelor,UnMarried,Female,175083,<=50K
67,1,SelfEmployed,Bachelor,Married,Male,132057,<=50K
41,1,PrivateJob,Bachelor,Married,Male,32878,>50K
29,1,GovtJob,Masters,Married,Male,360527,>50K
28,1,PrivateJob,Bachelor,Married,Male,99478,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,113035,<=50K
21,1,GovtJob,Bachelor,UnMarried,Male,99199,<=50K
24,1,GovtJob,Bachelor,UnMarried,Male,452640,>50K
48,1,PrivateJob,School,Divorced,Female,236858,<=50K
46,1,SelfEmployed,Bachelor,Married,Male,201865,>50K
35,1,PrivateJob,Bachelor,Married,Male,268661,<=50K
35,1,GovtJob,Bachelor,Married,Male,475324,>50K
50,1,PrivateJob,School,Married,Male,117295,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,65704,<=50K
45,1,PrivateJob,Bachelor,Married,Male,192835,<=50K
62,1,GovtJob,Bachelor,Married,Female,76720,<=50K
39,1,GovtJob,Masters,Married,Male,180686,>50K
33,1,GovtJob,Bachelor,Divorced,Male,133876,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,123727,<=50K
50,1,PrivateJob,Bachelor,Married,Male,129956,>50K
25,1,PrivateJob,School,Divorced,Female,96268,<=50K
44,1,PrivateJob,Bachelor,Divorced,Female,317320,<=50K
26,1,PrivateJob,Bachelor,Married,Male,86872,>50K
31,1,GovtJob,Masters,Divorced,Female,100863,>50K
56,1,PrivateJob,Bachelor,Married,Female,164332,<=50K
49,1,SelfEmployed,School,Married,Male,122584,<=50K
49,1,PrivateJob,School,Married,Male,34377,>50K
46,1,PrivateJob,Bachelor,Widowed,Female,162030,<=50K
33,1,PrivateJob,Bachelor,UnMarried,Male,199170,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Female,470203,<=50K
40,1,PrivateJob,Bachelor,Divorced,Female,266803,>50K
72,1,SelfEmployed,School,Divorced,Male,188009,<=50K
32,1,GovtJob,Masters,UnMarried,Male,513416,<=50K
44,1,PrivateJob,Bachelor,Married,Male,98211,<=50K
48,1,PrivateJob,Bachelor,Divorced,Female,196107,<=50K
17,0,PrivateJob,School,UnMarried,Female,108273,<=50K
50,1,PrivateJob,Bachelor,Married,Female,213290,>50K
61,1,PrivateJob,Bachelor,Married,Female,96660,>50K
22,1,GovtJob,Bachelor,UnMarried,Male,412316,<=50K
17,0,PrivateJob,School,UnMarried,Male,120068,<=50K
49,1,SelfEmployed,Bachelor,Married,Male,101722,>50K
26,1,PrivateJob,Bachelor,Married,Male,120268,<=50K
19,1,GovtJob,Bachelor,UnMarried,Male,144429,<=50K
17,0,PrivateJob,School,UnMarried,Female,271122,<=50K
38,1,PrivateJob,Bachelor,Married,Male,255621,<=50K
34,1,GovtJob,Bachelor,Divorced,Male,90934,<=50K
51,1,PrivateJob,Bachelor,Married,Male,162745,>50K
48,1,PrivateJob,Bachelor,Married,Male,128460,>50K
63,1,PrivateJob,Masters,Married,Male,30813,>50K
19,1,PrivateJob,Bachelor,UnMarried,Female,164585,<=50K
73,1,PrivateJob,Bachelor,Married,Female,148003,>50K
51,1,PrivateJob,Bachelor,Divorced,Female,215647,<=50K
38,1,PrivateJob,Masters,Married,Male,300975,<=50K
54,1,PrivateJob,Bachelor,Married,Male,421561,>50K
41,1,PrivateJob,Bachelor,Married,Male,149909,>50K
65,1,SelfEmployed,Bachelor,Married,Male,240857,>50K
36,1,SelfEmployed,Bachelor,Married,Male,138940,>50K
42,1,PrivateJob,School,Married,Male,66755,<=50K
38,1,PrivateJob,Bachelor,Married,Male,103323,>50K
20,1,SelfEmployed,Bachelor,UnMarried,Male,117222,<=50K
37,1,GovtJob,Bachelor,Married,Male,29145,>50K
35,1,GovtJob,Bachelor,Married,Male,184659,>50K
51,1,SelfEmployed,Bachelor,Married,Male,20795,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,311376,<=50K
27,1,GovtJob,Bachelor,UnMarried,Female,122660,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Male,137578,<=50K
37,1,PrivateJob,Bachelor,Married,Male,193689,>50K
29,1,PrivateJob,Bachelor,Married,Male,144556,<=50K
33,1,PrivateJob,School,Married,Male,228696,<=50K
60,1,PrivateJob,Bachelor,Divorced,Male,184183,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Male,243178,<=50K
22,1,SelfEmployed,Bachelor,UnMarried,Male,236330,<=50K
60,1,GovtJob,Bachelor,Widowed,Female,190682,<=50K
35,1,PrivateJob,School,Divorced,Male,233786,<=50K
45,1,PrivateJob,Bachelor,Divorced,Female,102202,<=50K
30,1,PrivateJob,Bachelor,Married,Male,95299,>50K
43,1,SelfEmployed,Bachelor,Married,Male,240504,>50K
32,1,GovtJob,Masters,UnMarried,Female,169973,<=50K
35,1,PrivateJob,Bachelor,Married,Male,144937,<=50K
32,1,PrivateJob,Bachelor,Divorced,Female,211751,<=50K
61,1,PrivateJob,Bachelor,Married,Male,84587,>50K
40,1,GovtJob,Masters,Divorced,Female,150874,<=50K
20,1,SelfEmployed,School,UnMarried,Female,187332,<=50K
42,1,SelfEmployed,Bachelor,Married,Male,188615,>50K
21,1,PrivateJob,Bachelor,UnMarried,Female,119704,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,275190,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,417941,<=50K
36,1,GovtJob,Bachelor,Married,Male,196348,>50K
24,1,PrivateJob,Bachelor,Married,Male,221955,<=50K
47,1,PrivateJob,Bachelor,Married,Male,173938,>50K
51,1,PrivateJob,Bachelor,Divorced,Male,123429,<=50K
65,1,SelfEmployed,Bachelor,Widowed,Female,143732,<=50K
61,1,PrivateJob,Bachelor,Divorced,Female,203126,<=50K
67,1,PrivateJob,Bachelor,Widowed,Female,174693,<=50K
49,1,PrivateJob,Bachelor,Married,Male,357540,<=50K
63,1,SelfEmployed,Bachelor,Married,Male,29859,>50K
58,1,PrivateJob,Bachelor,Married,Male,314092,>50K
61,1,PrivateJob,School,Divorced,Female,280088,<=50K
36,1,PrivateJob,Bachelor,Married,Male,257380,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Male,165306,<=50K
29,1,SelfEmployed,Bachelor,Married,Male,109001,<=50K
43,1,PrivateJob,Bachelor,Married,Male,266439,>50K
60,1,SelfEmployed,Bachelor,Divorced,Male,153356,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Male,32950,<=50K
22,1,PrivateJob,Bachelor,Divorced,Female,182163,<=50K
33,1,PrivateJob,Bachelor,Married,Male,188246,>50K
36,1,PrivateJob,Bachelor,UnMarried,Female,297335,<=50K
37,1,PrivateJob,Bachelor,UnMarried,Male,108366,<=50K
35,1,PrivateJob,Bachelor,Married,Female,328301,<=50K
17,0,PrivateJob,School,UnMarried,Male,182158,<=50K
37,1,PrivateJob,Bachelor,Married,Male,169426,>50K
22,1,SelfEmployed,Bachelor,UnMarried,Female,330571,<=50K
28,1,PrivateJob,Bachelor,Married,Male,535978,>50K
42,1,PrivateJob,Bachelor,Divorced,Female,29393,<=50K
57,1,SelfEmployed,Bachelor,Married,Male,258883,>50K
26,1,PrivateJob,Bachelor,UnMarried,Female,369166,<=50K
45,1,GovtJob,School,Married,Male,257855,<=50K
32,1,PrivateJob,Bachelor,Married,Male,164197,>50K
63,1,PrivateJob,Bachelor,Widowed,Female,109517,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,112137,<=50K
36,1,PrivateJob,Bachelor,Married,Male,160035,>50K
45,1,GovtJob,Bachelor,Married,Female,50567,<=50K
34,1,SelfEmployed,Bachelor,Married,Male,140011,>50K
27,1,GovtJob,Bachelor,UnMarried,Male,271328,<=50K
20,1,SelfEmployed,Bachelor,UnMarried,Female,183083,<=50K
47,1,SelfEmployed,Bachelor,Married,Male,159869,>50K
46,1,PrivateJob,School,UnMarried,Male,102542,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Female,297742,<=50K
45,1,PrivateJob,Bachelor,UnMarried,Male,176917,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,165235,<=50K
32,1,SelfEmployed,School,Married,Male,52647,<=50K
30,1,GovtJob,School,Married,Female,48542,<=50K
59,1,PrivateJob,School,Married,Male,279232,<=50K
58,1,GovtJob,Doctorate,UnMarried,Female,259929,>50K
45,1,PrivateJob,Bachelor,Divorced,Male,221780,<=50K
76,1,SelfEmployed,Bachelor,Widowed,Male,253408,<=50K
38,1,PrivateJob,Bachelor,Divorced,Female,298841,<=50K
32,1,PrivateJob,Masters,UnMarried,Male,321313,<=50K
38,1,SelfEmployed,Bachelor,Divorced,Male,64875,<=50K
30,1,PrivateJob,Bachelor,UnMarried,Female,275232,<=50K
53,1,SelfEmployed,Bachelor,Married,Male,134854,>50K
41,1,PrivateJob,Bachelor,Married,Male,67339,<=50K
27,1,GovtJob,Bachelor,UnMarried,Male,192355,<=50K
44,1,GovtJob,Bachelor,Married,Male,208528,<=50K
35,1,PrivateJob,Masters,Married,Male,160120,>50K
36,1,PrivateJob,School,UnMarried,Female,250238,<=50K
51,1,PrivateJob,Bachelor,Married,Female,25031,>50K
42,1,GovtJob,Bachelor,Married,Male,255847,<=50K
40,1,SelfEmployed,Bachelor,Married,Male,26892,>50K
45,1,PrivateJob,Bachelor,Married,Male,111979,<=50K
55,1,PrivateJob,School,Divorced,Female,408537,>50K
36,1,PrivateJob,School,Married,Male,231037,<=50K
57,1,GovtJob,Bachelor,Married,Male,30030,>50K
27,1,PrivateJob,Bachelor,Divorced,Female,292120,<=50K
62,1,PrivateJob,Masters,UnMarried,Male,138253,<=50K
29,1,PrivateJob,Bachelor,Married,Male,190777,<=50K
38,1,SelfEmployed,Bachelor,UnMarried,Male,41591,<=50K
29,1,PrivateJob,Bachelor,Married,Male,186733,<=50K
18,0,SelfEmployed,Bachelor,UnMarried,Male,78567,<=50K
19,1,SelfEmployed,School,UnMarried,Male,140590,<=50K
32,1,GovtJob,Masters,UnMarried,Female,230912,<=50K
34,1,PrivateJob,Bachelor,UnMarried,Male,176185,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,182227,<=50K
34,1,GovtJob,Masters,UnMarried,Male,205704,<=50K
37,1,GovtJob,Bachelor,Married,Male,24342,<=50K
37,1,PrivateJob,Bachelor,Married,Male,138192,<=50K
18,0,PrivateJob,Bachelor,UnMarried,Male,334676,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,177526,<=50K
17,0,PrivateJob,School,UnMarried,Female,152696,<=50K
35,1,PrivateJob,Bachelor,Divorced,Female,114765,<=50K
31,1,PrivateJob,Bachelor,Divorced,Female,265509,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,180758,<=50K
49,1,SelfEmployed,Bachelor,Married,Male,127921,<=50K
71,1,SelfEmployed,Bachelor,Married,Male,177906,>50K
35,1,GovtJob,Bachelor,Married,Male,182898,<=50K
55,1,SelfEmployed,Bachelor,Married,Male,422249,<=50K
37,1,PrivateJob,School,Married,Male,222450,<=50K
33,1,GovtJob,Bachelor,UnMarried,Female,190027,<=50K
49,1,PrivateJob,Bachelor,Married,Male,281647,>50K
32,1,PrivateJob,Bachelor,Married,Male,117963,<=50K
63,1,SelfEmployed,School,Divorced,Male,319121,<=50K
39,1,PrivateJob,Masters,UnMarried,Male,225504,<=50K
42,1,GovtJob,Bachelor,Married,Male,104334,<=50K
30,1,GovtJob,Masters,Married,Female,48214,>50K
30,1,PrivateJob,Bachelor,UnMarried,Male,145714,<=50K
48,1,SelfEmployed,Bachelor,Married,Male,38240,>50K
57,1,SelfEmployed,Bachelor,Married,Male,27385,<=50K
56,1,PrivateJob,School,Divorced,Female,204254,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,411587,<=50K
43,1,PrivateJob,Bachelor,Married,Male,221172,>50K
46,1,PrivateJob,Bachelor,Married,Male,54190,<=50K
60,1,PrivateJob,Bachelor,Married,Male,93997,>50K
50,1,GovtJob,Masters,Divorced,Female,24139,<=50K
37,1,PrivateJob,Bachelor,Married,Male,112497,>50K
41,1,PrivateJob,Bachelor,Divorced,Female,138907,<=50K
38,1,PrivateJob,Bachelor,Married,Female,186325,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,199452,<=50K
59,1,PrivateJob,Bachelor,Married,Male,126677,>50K
72,1,PrivateJob,Masters,UnMarried,Male,107814,<=50K
47,1,GovtJob,Bachelor,Divorced,Female,93618,<=50K
29,1,PrivateJob,Bachelor,UnMarried,Male,353352,<=50K
35,1,PrivateJob,Bachelor,Married,Male,143058,<=50K
24,1,PrivateJob,Bachelor,Married,Male,239663,<=50K
22,1,PrivateJob,Bachelor,UnMarried,Female,167615,<=50K
24,1,PrivateJob,Bachelor,UnMarried,Male,442274,<=50K
42,1,PrivateJob,Bachelor,Married,Male,149210,>50K
55,1,GovtJob,Bachelor,Divorced,Female,174533,<=50K
40,1,GovtJob,Masters,Divorced,Female,50093,<=50K
61,1,PrivateJob,Bachelor,Divorced,Female,270056,<=50K
58,1,SelfEmployed,Bachelor,UnMarried,Male,131991,<=50K
39,1,GovtJob,Bachelor,Divorced,Male,126336,<=50K
45,1,SelfEmployed,Bachelor,Divorced,Female,341117,<=50K
25,1,PrivateJob,Bachelor,UnMarried,Male,108505,<=50K
69,1,SelfEmployed,Doctorate,Married,Male,106566,>50K
36,1,PrivateJob,Bachelor,Married,Male,74791,<=50K
34,1,PrivateJob,Bachelor,Married,Male,24266,>50K
45,1,PrivateJob,Bachelor,Married,Male,267967,>50K
27,1,SelfEmployed,School,Married,Male,181284,<=50K
28,1,PrivateJob,Bachelor,Divorced,Male,102533,<=50K
27,1,PrivateJob,Bachelor,UnMarried,Female,69757,<=50K
41,1,GovtJob,Bachelor,UnMarried,Female,210094,<=50K
18,0,GovtJob,Bachelor,UnMarried,Female,389147,<=50K
44,1,PrivateJob,Bachelor,Married,Male,210648,>50K
47,1,PrivateJob,Bachelor,Married,Female,94809,>50K
36,1,GovtJob,Bachelor,Married,Male,298717,<=50K
66,1,PrivateJob,School,Widowed,Female,236879,<=50K
33,1,PrivateJob,Bachelor,Divorced,Female,170148,<=50K
39,1,GovtJob,Bachelor,Divorced,Male,166497,>50K
30,1,PrivateJob,Bachelor,UnMarried,Male,247156,<=50K
34,1,SelfEmployed,Bachelor,Married,Male,204052,>50K
62,1,SelfEmployed,Masters,Divorced,Female,122246,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,180339,<=50K
50,1,SelfEmployed,Masters,Married,Male,155574,>50K
30,1,PrivateJob,Bachelor,Married,Male,114912,>50K
43,1,PrivateJob,Bachelor,Married,Male,193882,>50K
19,1,PrivateJob,Bachelor,UnMarried,Female,112269,<=50K
26,1,GovtJob,Bachelor,UnMarried,Male,171928,<=50K
50,1,PrivateJob,School,Married,Male,95435,<=50K
45,1,GovtJob,Masters,Divorced,Male,179638,>50K
46,1,SelfEmployed,Masters,Married,Male,125892,>50K
17,0,PrivateJob,School,UnMarried,Male,721712,<=50K
56,1,PrivateJob,School,Married,Male,197369,>50K
25,1,PrivateJob,Bachelor,Married,Female,353795,>50K
47,1,PrivateJob,Masters,Divorced,Female,334679,<=50K
23,1,PrivateJob,Bachelor,Married,Male,235853,<=50K
51,1,SelfEmployed,Bachelor,Divorced,Female,353281,<=50K
19,1,PrivateJob,Bachelor,UnMarried,Female,203061,<=50K
33,1,SelfEmployed,Bachelor,Married,Male,62932,<=50K
32,1,PrivateJob,Bachelor,Divorced,Female,118551,<=50K
52,1,PrivateJob,Bachelor,Divorced,Male,99184,<=50K
36,1,PrivateJob,Bachelor,Divorced,Female,189674,<=50K
34,1,PrivateJob,Bachelor,Divorced,Male,226883,<=50K
26,1,SelfEmployed,Bachelor,UnMarried,Female,109564,<=50K
26,1,SelfEmployed,School,Married,Male,66872,<=50K
35,1,GovtJob,Bachelor,Married,Male,268292,<=50K
58,1,GovtJob,Bachelor,Married,Male,139290,>50K
32,1,PrivateJob,School,Divorced,Male,206541,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Female,203139,<=50K
28,1,SelfEmployed,Bachelor,UnMarried,Male,294398,<=50K
20,1,PrivateJob,School,UnMarried,Male,386864,<=50K
17,0,PrivateJob,School,UnMarried,Male,369909,<=50K
56,1,PrivateJob,Bachelor,Married,Male,89922,>50K
26,1,PrivateJob,Bachelor,Divorced,Female,176008,<=50K
43,1,GovtJob,Bachelor,Divorced,Female,241506,<=50K
45,1,SelfEmployed,Bachelor,UnMarried,Male,174426,<=50K
34,1,PrivateJob,Bachelor,Married,Female,167497,>50K
54,1,PrivateJob,School,Married,Male,292673,<=50K
51,1,GovtJob,Bachelor,Widowed,Female,134808,<=50K
58,1,SelfEmployed,Bachelor,Married,Male,95763,<=50K
49,1,PrivateJob,Bachelor,Divorced,Female,83622,<=50K
21,1,PrivateJob,Bachelor,UnMarried,Female,222490,<=50K
44,1,PrivateJob,Bachelor,UnMarried,Female,29115,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,66638,<=50K
39,1,PrivateJob,Bachelor,Married,Male,53926,<=50K
19,1,SelfEmployed,Bachelor,UnMarried,Male,43739,<=50K
37,1,PrivateJob,Bachelor,Married,Male,104359,<=50K
49,1,PrivateJob,Bachelor,Divorced,Male,124604,<=50K
45,1,PrivateJob,Bachelor,Divorced,Female,114797,<=50K
60,1,GovtJob,Bachelor,UnMarried,Female,67320,<=50K
28,1,GovtJob,Bachelor,UnMarried,Male,53147,<=50K
23,1,PrivateJob,Bachelor,Married,Male,13769,<=50K
44,1,PrivateJob,Bachelor,UnMarried,Female,202872,<=50K
19,1,GovtJob,Bachelor,UnMarried,Male,149528,<=50K
37,1,PrivateJob,Bachelor,Married,Male,132879,>50K
41,1,SelfEmployed,Bachelor,Married,Male,112362,<=50K
56,1,GovtJob,Bachelor,Married,Male,156229,>50K
44,1,PrivateJob,Bachelor,Married,Male,131650,>50K
30,1,PrivateJob,Bachelor,Married,Male,154568,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,132300,<=50K
44,1,PrivateJob,Bachelor,Married,Female,124747,>50K
38,1,PrivateJob,Bachelor,Married,Male,276559,>50K
32,1,PrivateJob,Bachelor,Married,Male,106014,>50K
57,1,SelfEmployed,Masters,UnMarried,Male,135134,<=50K
35,1,PrivateJob,Bachelor,Married,Male,86648,>50K
48,1,SelfEmployed,Bachelor,Married,Male,107231,>50K
32,1,GovtJob,Bachelor,Married,Male,113838,<=50K
76,1,GovtJob,Masters,Widowed,Female,25319,<=50K
57,1,GovtJob,Bachelor,Divorced,Female,190561,<=50K
58,1,SelfEmployed,Bachelor,UnMarried,Female,150031,<=50K
51,1,PrivateJob,Masters,Married,Male,48343,>50K
50,1,PrivateJob,School,Married,Male,211116,<=50K
38,1,PrivateJob,Bachelor,Married,Female,226311,<=50K
53,1,PrivateJob,Bachelor,Married,Male,283743,<=50K
59,1,SelfEmployed,School,Married,Male,64102,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,234663,<=50K
44,1,PrivateJob,Bachelor,Divorced,Male,247880,>50K
23,1,PrivateJob,Bachelor,UnMarried,Female,615367,<=50K
23,1,PrivateJob,Bachelor,UnMarried,Male,163090,<=50K
44,1,PrivateJob,Bachelor,Married,Male,192225,>50K
30,1,PrivateJob,Bachelor,Married,Male,370183,<=50K
28,1,PrivateJob,Bachelor,Married,Male,242482,<=50K
46,1,PrivateJob,Bachelor,Divorced,Female,169953,<=50K
34,1,GovtJob,School,UnMarried,Female,144182,<=50K
38,1,PrivateJob,Bachelor,Divorced,Male,125933,>50K
26,1,PrivateJob,Bachelor,UnMarried,Female,203777,<=50K
39,1,PrivateJob,Bachelor,Married,Male,210991,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,472580,<=50K
33,1,GovtJob,Masters,Married,Male,200289,<=50K
43,1,PrivateJob,Masters,Divorced,Female,289669,>50K
30,1,PrivateJob,Bachelor,Divorced,Female,110622,<=50K
59,1,GovtJob,Masters,Married,Male,139616,>50K
26,1,PrivateJob,Bachelor,Married,Male,39212,<=50K
28,1,PrivateJob,Bachelor,UnMarried,Male,51961,<=50K
48,1,SelfEmployed,Bachelor,UnMarried,Male,117849,<=50K
49,1,PrivateJob,Bachelor,Widowed,Female,50748,<=50K
41,1,SelfEmployed,Bachelor,Married,Male,170214,<=50K
20,1,PrivateJob,Bachelor,UnMarried,Female,151790,<=50K
49,1,PrivateJob,Bachelor,Married,Male,168211,>50K
37,1,GovtJob,Bachelor,UnMarried,Male,117651,<=50K
18,0,PrivateJob,School,UnMarried,Female,157131,<=50K
61,1,PrivateJob,Bachelor,Married,Male,225970,>50K
26,1,PrivateJob,Bachelor,Married,Male,177951,<=50K
66,1,PrivateJob,Bachelor,Widowed,Male,134130,<=50K
68,1,PrivateJob,Masters,UnMarried,Female,191581,<=50K
27,1,GovtJob,Bachelor,Married,Female,199172,<=50K
66,1,SelfEmployed,Bachelor,Married,Male,262552,<=50K
28,1,PrivateJob,School,UnMarried,Female,66434,<=50K
26,1,PrivateJob,Bachelor,UnMarried,Female,77661,<=50K
25,1,SelfEmployed,Bachelor,UnMarried,Female,230856,<=50K
46,1,PrivateJob,Bachelor,Married,Male,192835,<=50K
62,1,SelfEmployed,Bachelor,Married,Male,181014,<=50K
